source	year	id	url	suppfile	genelist	geneerrors
dnaresearch	2014	/dnaresearch/article/21/4/379/445765	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/379/445765		n	n
dnaresearch	2014	/dnaresearch/article/21/4/397/446522	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/397/446522		n	n
dnaresearch	2014	/dnaresearch/article/21/4/407/446188	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/407/446188		n	n
dnaresearch	2014	/dnaresearch/article/21/4/417/446835	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/417/446835		n	n
dnaresearch	2014	/dnaresearch/article/21/4/429/447212	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/429/447212	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093/dnares/dsu008/2/dsu008-dsu008supp_table4.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/4/429/447212	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/429/447212	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093/dnares/dsu008/2/dsu008-dsu008supp_table3.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/4/429/447212	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/429/447212	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093/dnares/dsu008/2/dsu008-dsu008supp_table2.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/4/429/447212	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/429/447212	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093/dnares/dsu008/2/dsu008-dsu008supp_table1.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/4/439/2754534	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/439/2754534	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093_dnares_dsu009/2/dsu009_Supplementary_Data.zip	0	0
dnaresearch	2014	/dnaresearch/article/21/4/447/2754535	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/447/2754535	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093_dnares_dsu010/2/dsu010_Supplementary_Data.zip	0	0
dnaresearch	2014	/dnaresearch/article/26/2/183/5419551?searchresult=1	https://academic.oup.com/dnaresearch/dnaresearch/article/26/2/183/5419551?searchresult=1	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/26/2/10.1093_dnares_dsz002/1/dsz002_supp.zip	n	n
dnaresearch	2014	/dnaresearch/article/21/5/459/408276	https://academic.oup.com/dnaresearch/dnaresearch/article/21/5/459/408276		n	n
dnaresearch	2014	/dnaresearch/article/21/5/469/2754536	https://academic.oup.com/dnaresearch/dnaresearch/article/21/5/469/2754536	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/5/10.1093_dnares_dsu013/2/dsu013_Supplementary_Data.zip	n	n
dnaresearch	2014	/dnaresearch/article/21/5/481/2754538	https://academic.oup.com/dnaresearch/dnaresearch/article/21/5/481/2754538	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/5/10.1093_dnares_dsu014/2/dsu014_Supplementary_Data.zip	0	0
dnaresearch	2014	/dnaresearch/article/21/5/491/2754541	https://academic.oup.com/dnaresearch/dnaresearch/article/21/5/491/2754541	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/5/10.1093_dnares_dsu015/2/dsu015_Supplementary_Data.zip	0	0
dnaresearch	2014	/dnaresearch/article/21/5/499/2754542	https://academic.oup.com/dnaresearch/dnaresearch/article/21/5/499/2754542	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/5/10.1093_dnares_dsu016/2/dsu016_Supplementary_Data.zip	0	0
dnaresearch	2014	/dnaresearch/article/21/5/511/2754544	https://academic.oup.com/dnaresearch/dnaresearch/article/21/5/511/2754544	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/5/10.1093_dnares_dsu017/2/dsu017_Supplementary_Data.zip	0	0
